incident_id,actor,action,location,time_period,severity,contributing_factor
7240,Worker-D2,ignored alarm,Basement-Pump,mid-morning,moderate,fatigue
7241,Worker-B4,mixed chemicals,Roof-Access,early-morning,low,procedural-gap
7242,Worker-A1,used wrong tool,Storage-East,late-afternoon,high,equipment-malfunction
7243,Worker-A2,stored improperly,Bay-1,mid-morning,low,understaffing
7244,Worker-A1,blocked exit path,Storage-West,evening,high,equipment-malfunction
7245,Worker-B1,blocked exit path,Bay-4,late-afternoon,low,equipment-malfunction
7246,Worker-E0,dropped container,Control-Room,early-afternoon,minor,complacency
7247,Worker-D4,mixed chemicals,Control-Room,early-afternoon,low,fatigue
7248,Worker-E3,disabled sensor,Yard-Exterior,late-afternoon,low,understaffing
7249,Worker-B3,bypassed lock,Bay-5,early-morning,minor,procedural-gap
7250,Worker-E0,mixed chemicals,Roof-Access,late-morning,critical,inadequate-training
7251,Worker-D3,crossed barrier,Control-Room,noon,moderate,equipment-malfunction
7252,Worker-E2,exceeded load limit,Bay-1,early-afternoon,critical,equipment-malfunction
7253,Worker-A4,bypassed lock,Bay-4,late-afternoon,high,procedural-gap
7254,Worker-D2,used wrong tool,Storage-West,late-afternoon,critical,inadequate-training
7255,Worker-D4,blocked exit path,Loading-Dock,late-morning,critical,inadequate-training
7256,Worker-B2,used wrong tool,Bay-2,late-morning,low,understaffing
7257,Worker-A4,forgot PPE,Loading-Dock,late-morning,moderate,supervision-lapse
7258,Worker-A1,entered restricted zone,Control-Room,mid-morning,minor,weather-conditions
7259,Worker-A4,bypassed lock,Bay-2,evening,critical,weather-conditions
7260,Worker-E0,exceeded load limit,Storage-East,early-afternoon,critical,equipment-malfunction
7261,Worker-E3,tripped over cable,Bay-5,mid-morning,moderate,distraction
7262,Worker-A4,ignored alarm,Bay-2,early-afternoon,minor,equipment-malfunction
7263,Worker-A2,stored improperly,Yard-Exterior,late-morning,minor,time-pressure
7264,Worker-E1,crossed barrier,Roof-Access,early-morning,moderate,weather-conditions
7265,Worker-B0,blocked exit path,Bay-5,mid-morning,moderate,complacency
7266,Worker-F1,ignored alarm,Control-Room,early-morning,low,complacency
7267,Worker-E3,ignored alarm,Bay-2,noon,minor,complacency
7268,Worker-A1,ignored alarm,Corridor-North,late-morning,low,distraction
7269,Worker-E2,bypassed lock,Basement-Pump,evening,critical,procedural-gap
7270,Worker-A4,removed guard,Storage-East,early-afternoon,low,understaffing
7271,Worker-A1,disabled sensor,Bay-5,early-afternoon,moderate,weather-conditions
7272,Worker-A1,bypassed lock,Loading-Dock,early-afternoon,high,distraction
7273,Worker-F3,forgot PPE,Control-Room,early-afternoon,minor,fatigue
7274,Worker-F3,forgot PPE,Corridor-South,early-morning,critical,time-pressure
7275,Worker-A1,skipped inspection,Loading-Dock,late-afternoon,high,procedural-gap
7276,Worker-E2,misread gauge,Yard-Exterior,early-afternoon,minor,inadequate-training
7277,Worker-B2,entered restricted zone,Bay-5,mid-morning,high,communication-failure
7278,Worker-E3,blocked exit path,Bay-3,early-afternoon,critical,understaffing
7279,Worker-A1,crossed barrier,Roof-Access,late-morning,critical,understaffing
7280,Worker-C2,skipped inspection,Corridor-South,night,low,procedural-gap
7281,Worker-F1,entered restricted zone,Mezzanine,early-morning,low,weather-conditions
7282,Worker-B0,bypassed lock,Mezzanine,noon,moderate,inadequate-training
7283,Worker-E1,started machine early,Control-Room,mid-morning,moderate,inadequate-training
7284,Worker-C2,skipped inspection,Bay-4,evening,high,poor-lighting
7285,Worker-B1,disabled sensor,Roof-Access,early-morning,low,weather-conditions
7286,Worker-F4,blocked exit path,Bay-2,mid-morning,critical,understaffing
7287,Worker-D2,blocked exit path,Control-Room,night,low,time-pressure
7288,Worker-B0,blocked exit path,Roof-Access,night,moderate,fatigue
7289,Worker-A1,started machine early,Corridor-North,evening,moderate,time-pressure
7290,Worker-C4,skipped inspection,Storage-East,early-afternoon,high,equipment-malfunction
7291,Worker-D4,bypassed lock,Corridor-South,night,moderate,inadequate-training
7292,Worker-E2,bypassed lock,Bay-4,early-afternoon,minor,weather-conditions
7293,Worker-A4,disabled sensor,Bay-2,early-morning,critical,time-pressure
7294,Worker-C3,removed guard,Storage-East,early-morning,moderate,poor-lighting
7295,Worker-B0,disabled sensor,Corridor-North,late-afternoon,critical,inadequate-training
7296,Worker-B1,mixed chemicals,Bay-1,late-afternoon,critical,communication-failure
7297,Worker-B2,removed guard,Loading-Dock,mid-morning,critical,weather-conditions
7298,Worker-F4,tripped over cable,Bay-2,noon,minor,procedural-gap
7299,Worker-F1,started machine early,Storage-West,late-morning,minor,understaffing
7300,Worker-A0,bypassed lock,Corridor-South,early-morning,minor,poor-lighting
7301,Worker-F4,disabled sensor,Yard-Exterior,early-afternoon,high,poor-lighting
7302,Worker-F4,used wrong tool,Corridor-South,late-afternoon,high,distraction
7303,Worker-C1,spilled solvent,Control-Room,night,low,time-pressure
7304,Worker-F3,entered restricted zone,Bay-1,late-afternoon,low,fatigue
7305,Worker-E2,used wrong tool,Bay-5,mid-morning,high,fatigue
7306,Worker-B3,exceeded load limit,Loading-Dock,mid-morning,high,poor-lighting
7307,Worker-C2,started machine early,Corridor-South,early-afternoon,low,weather-conditions
7308,Worker-E1,blocked exit path,Bay-5,mid-morning,critical,equipment-malfunction
7309,Worker-C1,stored improperly,Loading-Dock,late-morning,high,understaffing
7310,Worker-C3,stored improperly,Corridor-North,mid-morning,critical,inadequate-training
7311,Worker-E1,misread gauge,Yard-Exterior,early-afternoon,critical,supervision-lapse
7312,Worker-F0,stored improperly,Corridor-South,evening,low,supervision-lapse
7313,Worker-C2,ignored alarm,Roof-Access,evening,critical,weather-conditions
7314,Worker-C2,mixed chemicals,Mezzanine,early-afternoon,high,poor-lighting
7315,Worker-C1,stored improperly,Bay-1,late-afternoon,low,equipment-malfunction
7316,Worker-C4,crossed barrier,Control-Room,night,moderate,supervision-lapse
7317,Worker-A3,disabled sensor,Corridor-South,late-afternoon,low,understaffing
7318,Worker-D0,disabled sensor,Basement-Pump,early-morning,moderate,procedural-gap
7319,Worker-B1,overloaded circuit,Roof-Access,late-afternoon,low,complacency
7320,Worker-B4,started machine early,Loading-Dock,early-morning,low,complacency
7321,Worker-B4,removed guard,Yard-Exterior,late-afternoon,moderate,weather-conditions
7322,Worker-C3,forgot PPE,Loading-Dock,early-afternoon,high,equipment-malfunction
7323,Worker-B2,tripped over cable,Roof-Access,night,low,understaffing
7324,Worker-D2,misread gauge,Bay-1,late-afternoon,low,understaffing
7325,Worker-A3,entered restricted zone,Corridor-South,early-morning,high,time-pressure
7326,Worker-D4,stored improperly,Bay-4,late-afternoon,critical,inadequate-training
7327,Worker-C4,tripped over cable,Bay-3,late-morning,high,fatigue
7328,Worker-F1,entered restricted zone,Bay-3,late-afternoon,high,communication-failure
7329,Worker-D3,ignored alarm,Storage-West,noon,minor,distraction
7330,Worker-B4,used wrong tool,Corridor-North,noon,low,supervision-lapse
7331,Worker-E4,entered restricted zone,Bay-3,late-morning,high,supervision-lapse
7332,Worker-F2,crossed barrier,Storage-West,early-afternoon,high,poor-lighting
7333,Worker-F1,ignored alarm,Loading-Dock,night,low,inadequate-training
7334,Worker-B3,dropped container,Roof-Access,late-morning,minor,inadequate-training
7335,Worker-B2,used wrong tool,Control-Room,late-morning,minor,complacency
7336,Worker-E4,misread gauge,Corridor-North,late-morning,moderate,understaffing
7337,Worker-B0,spilled solvent,Storage-West,night,minor,supervision-lapse
7338,Worker-E3,stored improperly,Corridor-South,early-afternoon,low,complacency
7339,Worker-F2,entered restricted zone,Bay-2,early-morning,low,communication-failure
7340,Worker-D3,disabled sensor,Storage-East,early-morning,low,communication-failure
7341,Worker-B3,started machine early,Corridor-North,early-morning,low,distraction
7342,Worker-C3,left valve open,Corridor-North,night,low,communication-failure
7343,Worker-B3,ignored alarm,Control-Room,evening,critical,complacency
7344,Worker-E0,exceeded load limit,Bay-3,late-morning,critical,poor-lighting
7345,Worker-A3,removed guard,Bay-5,noon,critical,poor-lighting
7346,Worker-D1,blocked exit path,Mezzanine,late-afternoon,high,procedural-gap
7347,Worker-F1,blocked exit path,Loading-Dock,early-morning,low,supervision-lapse
7348,Worker-C0,skipped inspection,Bay-1,mid-morning,moderate,weather-conditions
7349,Worker-F0,skipped inspection,Corridor-South,early-afternoon,critical,communication-failure
7350,Worker-B2,removed guard,Bay-1,early-afternoon,moderate,equipment-malfunction
7351,Worker-A1,stored improperly,Loading-Dock,evening,high,weather-conditions
7352,Worker-F1,skipped inspection,Bay-1,late-afternoon,moderate,understaffing
7353,Worker-D2,exceeded load limit,Corridor-North,noon,critical,supervision-lapse
7354,Worker-A0,bypassed lock,Bay-4,noon,minor,procedural-gap
7355,Worker-C2,crossed barrier,Storage-West,noon,high,communication-failure
7356,Worker-D2,crossed barrier,Bay-5,evening,low,procedural-gap
7357,Worker-F2,mixed chemicals,Bay-2,noon,low,communication-failure
7358,Worker-B1,exceeded load limit,Bay-3,mid-morning,low,time-pressure
7359,Worker-F1,blocked exit path,Bay-1,early-afternoon,minor,complacency
7360,Worker-F4,tripped over cable,Storage-East,early-morning,moderate,time-pressure
7361,Worker-E4,misread gauge,Bay-4,late-morning,low,distraction
7362,Worker-B4,crossed barrier,Corridor-South,night,low,complacency
7363,Worker-B4,disabled sensor,Bay-4,noon,minor,distraction
7364,Worker-A0,forgot PPE,Corridor-South,noon,moderate,procedural-gap
7365,Worker-C2,exceeded load limit,Storage-East,mid-morning,moderate,procedural-gap
7366,Worker-A0,blocked exit path,Bay-4,late-afternoon,low,distraction
7367,Worker-E1,exceeded load limit,Yard-Exterior,early-afternoon,minor,distraction
7368,Worker-E0,exceeded load limit,Bay-3,early-morning,moderate,time-pressure
7369,Worker-C1,tripped over cable,Bay-1,mid-morning,high,fatigue
7370,Worker-A0,bypassed lock,Loading-Dock,mid-morning,high,poor-lighting
7371,Worker-A1,bypassed lock,Bay-2,noon,high,fatigue
7372,Worker-D0,misread gauge,Yard-Exterior,late-afternoon,high,time-pressure
7373,Worker-F1,stored improperly,Corridor-North,evening,low,distraction
7374,Worker-E4,stored improperly,Bay-3,noon,moderate,poor-lighting
7375,Worker-B0,crossed barrier,Bay-2,mid-morning,high,time-pressure
7376,Worker-C1,bypassed lock,Bay-1,late-afternoon,moderate,supervision-lapse
7377,Worker-E4,skipped inspection,Yard-Exterior,mid-morning,critical,poor-lighting
7378,Worker-B0,entered restricted zone,Basement-Pump,noon,critical,time-pressure
7379,Worker-C3,used wrong tool,Corridor-South,late-morning,critical,communication-failure
7380,Worker-F2,blocked exit path,Yard-Exterior,mid-morning,critical,supervision-lapse
7381,Worker-B4,skipped inspection,Bay-5,early-morning,critical,supervision-lapse
7382,Worker-F3,exceeded load limit,Bay-1,evening,critical,poor-lighting
7383,Worker-D3,used wrong tool,Loading-Dock,noon,low,communication-failure
7384,Worker-D2,ignored alarm,Roof-Access,mid-morning,high,procedural-gap
7385,Worker-C2,started machine early,Storage-East,evening,low,distraction
7386,Worker-A1,left valve open,Bay-2,early-morning,low,complacency
7387,Worker-C4,disabled sensor,Bay-3,late-morning,minor,procedural-gap
7388,Worker-B2,crossed barrier,Mezzanine,noon,critical,inadequate-training
7389,Worker-C1,blocked exit path,Basement-Pump,mid-morning,critical,understaffing
7390,Worker-B3,started machine early,Storage-East,early-morning,minor,communication-failure
7391,Worker-D0,stored improperly,Corridor-North,early-afternoon,critical,complacency
7392,Worker-D4,mixed chemicals,Corridor-South,evening,low,complacency
7393,Worker-D0,mixed chemicals,Storage-West,mid-morning,moderate,distraction
7394,Worker-C4,used wrong tool,Loading-Dock,noon,critical,supervision-lapse
7395,Worker-D2,started machine early,Bay-3,noon,minor,communication-failure
7396,Worker-F4,misread gauge,Mezzanine,mid-morning,moderate,communication-failure
7397,Worker-F4,entered restricted zone,Corridor-North,night,minor,complacency
7398,Worker-A0,disabled sensor,Bay-5,late-afternoon,low,procedural-gap
7399,Worker-A1,disabled sensor,Storage-East,mid-morning,low,poor-lighting
7400,Worker-D3,left valve open,Storage-East,early-morning,critical,distraction
7401,Worker-C3,spilled solvent,Bay-3,noon,minor,time-pressure
7402,Worker-D0,removed guard,Storage-West,evening,critical,communication-failure
7403,Worker-C2,exceeded load limit,Storage-East,noon,high,weather-conditions
7404,Worker-D4,misread gauge,Bay-4,late-morning,minor,distraction
7405,Worker-B3,left valve open,Bay-3,late-morning,minor,weather-conditions
7406,Worker-D0,misread gauge,Basement-Pump,noon,moderate,supervision-lapse
7407,Worker-D4,blocked exit path,Mezzanine,early-afternoon,high,poor-lighting
7408,Worker-A1,exceeded load limit,Basement-Pump,evening,low,communication-failure
7409,Worker-E1,overloaded circuit,Bay-4,late-morning,moderate,procedural-gap
7410,Worker-A2,entered restricted zone,Bay-2,early-morning,minor,distraction
7411,Worker-C0,spilled solvent,Bay-1,late-morning,minor,equipment-malfunction
7412,Worker-A3,tripped over cable,Storage-West,late-afternoon,critical,supervision-lapse
7413,Worker-A2,blocked exit path,Bay-5,mid-morning,critical,time-pressure
7414,Worker-C2,started machine early,Control-Room,noon,critical,understaffing
7415,Worker-E2,forgot PPE,Bay-1,mid-morning,minor,equipment-malfunction
7416,Worker-A0,spilled solvent,Bay-3,early-morning,moderate,weather-conditions
7417,Worker-E3,stored improperly,Corridor-North,mid-morning,high,time-pressure
7418,Worker-D0,skipped inspection,Storage-West,mid-morning,low,procedural-gap
7419,Worker-B3,spilled solvent,Loading-Dock,noon,low,weather-conditions
7420,Worker-A1,dropped container,Mezzanine,night,high,communication-failure
7421,Worker-B4,removed guard,Bay-5,late-morning,low,distraction
7422,Worker-A3,skipped inspection,Loading-Dock,early-afternoon,high,communication-failure
7423,Worker-E2,skipped inspection,Loading-Dock,evening,minor,weather-conditions
7424,Worker-C2,skipped inspection,Control-Room,evening,critical,communication-failure
7425,Worker-F0,started machine early,Basement-Pump,evening,low,equipment-malfunction
7426,Worker-B4,entered restricted zone,Storage-West,late-afternoon,moderate,poor-lighting
7427,Worker-A1,mixed chemicals,Loading-Dock,early-morning,critical,distraction
7428,Worker-C2,used wrong tool,Loading-Dock,mid-morning,critical,equipment-malfunction
7429,Worker-A3,left valve open,Bay-4,night,minor,time-pressure
7430,Worker-B4,left valve open,Loading-Dock,early-afternoon,high,distraction
7431,Worker-C1,stored improperly,Roof-Access,late-morning,minor,poor-lighting
7432,Worker-C2,skipped inspection,Control-Room,late-afternoon,low,weather-conditions
7433,Worker-C2,dropped container,Mezzanine,early-morning,low,equipment-malfunction
7434,Worker-F2,disabled sensor,Storage-West,night,minor,weather-conditions
7435,Worker-A0,crossed barrier,Control-Room,noon,minor,weather-conditions
7436,Worker-C4,mixed chemicals,Basement-Pump,night,critical,time-pressure
7437,Worker-A3,dropped container,Loading-Dock,mid-morning,minor,poor-lighting
7438,Worker-C2,left valve open,Storage-East,evening,high,distraction
7439,Worker-D4,skipped inspection,Corridor-South,noon,minor,complacency
7440,Worker-E3,overloaded circuit,Storage-East,night,low,poor-lighting
7441,Worker-D4,dropped container,Bay-4,noon,critical,weather-conditions
7442,Worker-F2,overloaded circuit,Control-Room,noon,critical,distraction
7443,Worker-D0,skipped inspection,Mezzanine,night,minor,equipment-malfunction
7444,Worker-F0,left valve open,Bay-1,late-morning,critical,poor-lighting
7445,Worker-E1,mixed chemicals,Corridor-North,late-afternoon,moderate,understaffing
7446,Worker-A2,ignored alarm,Roof-Access,early-afternoon,low,fatigue
7447,Worker-C4,misread gauge,Mezzanine,early-morning,moderate,supervision-lapse
7448,Worker-E3,started machine early,Storage-East,early-morning,high,distraction
7449,Worker-B1,bypassed lock,Corridor-North,late-afternoon,minor,time-pressure
7450,Worker-A0,mixed chemicals,Bay-4,evening,low,equipment-malfunction
7451,Worker-A3,forgot PPE,Control-Room,early-afternoon,high,procedural-gap
7452,Worker-A3,disabled sensor,Loading-Dock,noon,moderate,communication-failure
