query_id,user_id,time_slot,device_code,day_type,referral_code,session_length,entry_point,candidates,chosen_item_id
18145,335,4,1,1,7,21,1,478|340|687|98|123|323|251|516|80|153,251
18146,220,4,1,0,1,120,1,460|675|656|600|787|516|335|357|415|148,656
18147,33,2,1,0,8,69,0,362|534|617|6|205|591|283|486|51|153,617
18148,161,5,2,1,7,69,0,664|142|725|109|704|65|329|435|650|740,650
18149,109,0,1,2,1,67,3,324|657|86|505|718|188|254|399|487|44,399
18150,108,0,2,2,8,50,4,344|278|64|184|54|799|698|322|90|74,74
18151,74,1,2,1,4,8,0,445|72|358|282|287|562|405|770|247|254,247
18152,3,1,2,2,2,72,3,406|240|135|576|725|218|327|213|488|776,240
18153,303,4,1,2,4,38,4,233|556|574|379|95|356|732|713|675|67,556
18154,265,5,1,0,5,78,2,4|10|329|12|470|734|210|535|619|194,619
18155,105,0,2,1,8,29,0,280|704|571|784|662|142|788|455|570|660,571
18156,90,1,0,1,4,39,0,54|586|738|164|357|209|413|778|670|526,526
18157,155,0,2,0,2,79,0,302|260|309|18|275|188|493|446|444|684,188
18158,116,3,0,0,2,120,0,625|46|166|307|780|385|339|721|665|117,307
18159,49,3,3,2,8,75,4,323|131|564|724|483|153|283|92|31|159,92
18160,235,4,0,1,4,105,3,241|402|313|679|41|300|422|561|40|733,313
18161,74,1,0,2,2,59,2,291|735|443|12|505|94|356|108|397|506,94
18162,234,3,0,1,8,3,2,295|387|182|497|381|155|551|242|133|624,155
18163,256,0,1,1,5,110,3,69|356|357|73|155|159|647|718|55|789,357
18164,297,0,3,1,3,80,4,319|175|404|589|229|106|200|578|725|629,229
18165,1,0,0,0,2,16,4,734|687|280|465|411|188|676|117|389|55,188
18166,54,3,3,1,8,46,3,176|466|140|43|436|31|307|567|625|675,307
18167,187,4,1,1,8,76,3,658|536|331|269|117|698|494|616|265|769,616
18168,279,0,0,0,3,7,3,416|618|233|382|535|172|1|598|710|34,598
18169,64,2,0,0,6,16,2,597|493|623|649|582|668|298|409|466|339,466
18170,189,4,3,0,1,13,2,729|127|288|202|257|742|62|741|293|84,742
18171,192,0,0,0,2,58,3,556|150|580|516|678|433|634|348|698|762,516
18172,258,4,1,1,8,89,0,467|787|484|713|490|612|574|677|85|394,467
18173,183,0,2,0,6,100,2,55|661|200|322|692|9|222|174|437|42,661
18174,247,2,3,2,8,120,3,570|187|557|750|574|680|267|670|288|108,570
18175,126,0,3,1,5,24,2,693|619|686|341|610|540|579|478|183|791,540
18176,176,1,0,1,9,68,1,586|696|421|83|288|796|492|776|688|303,303
18177,390,1,0,1,0,10,2,396|227|280|781|178|262|552|516|261|97,516
18178,19,0,1,1,6,106,4,397|133|471|122|73|717|307|381|656|61,61
18179,324,5,1,2,2,4,2,245|44|653|419|664|798|497|365|32|538,32
18180,352,4,1,1,3,104,0,573|385|503|18|520|577|166|238|308|361,573
18181,349,1,2,1,8,32,0,795|286|459|504|192|30|610|666|212|134,286
18182,320,4,1,2,0,30,2,350|687|345|27|323|467|538|497|277|59,277
18183,91,0,0,0,0,97,2,260|524|599|348|155|30|795|488|665|555,348
18184,308,2,2,2,5,59,3,110|391|169|368|450|287|366|305|601|369,368
18185,258,5,3,1,5,86,0,416|367|291|686|156|771|744|302|194|311,194
18186,327,2,1,1,6,17,0,746|630|344|428|11|45|777|591|313|469,428
18187,72,0,3,2,0,116,2,456|131|67|360|217|334|353|133|262|731,360
18188,184,2,1,1,6,17,1,436|472|303|199|724|169|323|392|532|514,724
18189,369,1,3,0,1,82,2,760|301|302|660|620|362|568|546|598|690,660
18190,308,3,1,0,0,33,0,84|144|261|115|32|605|298|449|39|112,261
18191,315,3,3,1,4,39,4,475|155|327|725|636|546|467|230|543|646,546
18192,72,3,2,0,2,112,4,372|401|222|482|89|171|792|501|796|488,796
18193,184,5,1,0,5,92,1,666|142|601|345|656|709|159|685|584|208,656
18194,372,3,2,2,1,15,1,544|541|277|249|140|576|407|724|179|309,179
18195,37,2,1,0,5,119,3,761|769|23|374|476|480|211|538|378|533,23
18196,137,3,2,2,3,2,4,471|466|711|310|552|139|514|458|227|715,310
18197,262,1,2,2,0,18,2,783|172|498|296|394|738|270|268|551|546,783
18198,200,3,3,0,7,119,3,643|614|666|731|214|153|249|540|514|110,249
18199,5,1,0,2,7,57,3,30|759|545|566|613|263|672|94|188|490,759
18200,364,5,1,0,9,36,0,95|762|598|437|179|746|713|373|501|273,746
18201,377,5,0,0,1,88,3,134|431|152|659|460|186|633|150|38|88,88
18202,300,4,2,0,4,6,0,102|612|294|34|171|696|69|504|688|468,69
18203,362,1,0,0,9,25,3,155|62|147|680|32|458|418|217|40|229,62
18204,357,2,3,1,1,81,4,732|777|264|778|394|45|310|573|229|57,57
18205,20,4,3,0,6,86,3,188|321|679|443|454|184|166|761|194|329,184
18206,352,4,0,1,8,9,3,767|600|55|638|116|312|490|748|723|410,490
18207,78,0,3,1,1,41,0,142|780|344|576|259|42|409|798|138|450,138
18208,195,5,0,2,0,69,4,646|789|571|46|147|784|83|264|528|414,147
18209,76,2,2,0,2,101,4,522|582|365|409|550|274|401|245|784|257,522
18210,277,0,1,0,5,82,1,40|504|587|379|330|218|332|431|178|52,587
18211,312,4,0,2,3,40,0,391|279|215|234|404|290|254|428|73|10,73
18212,42,0,1,2,6,40,0,121|652|571|442|745|467|649|426|175|658,571
18213,185,2,0,2,0,62,3,6|477|727|548|232|547|291|134|503|490,134
18214,304,0,1,0,4,5,2,195|387|467|475|291|247|703|133|448|401,247
18215,367,1,1,2,0,117,2,745|507|615|715|662|272|487|319|400|765,745
18216,196,1,0,0,7,1,2,52|533|159|170|251|134|97|176|314|426,52
18217,96,5,2,0,3,45,2,226|605|109|529|117|300|463|127|461|290,127
18218,212,3,3,1,9,99,2,764|455|708|569|421|634|314|515|528|631,569
18219,16,2,2,0,4,107,3,789|617|553|131|387|111|546|167|435|774,111
18220,37,4,0,0,1,33,3,608|788|181|450|440|70|5|601|532|468,70
18221,183,5,3,1,4,15,0,651|288|249|674|18|26|528|27|512|479,528
18222,170,0,2,0,9,15,0,289|291|714|120|316|152|285|52|325|346,52
18223,67,5,2,1,4,12,3,24|613|282|615|283|367|307|268|409|348,268
18224,107,0,0,2,7,76,4,323|214|425|93|792|137|16|543|761|687,323
18225,36,5,0,2,9,54,0,324|236|389|433|351|393|683|73|3|193,3
18226,208,3,0,2,6,64,3,30|638|428|513|522|344|435|699|357|170,522
18227,49,2,3,1,1,56,2,544|265|67|176|143|316|52|366|416|546,52
18228,201,3,2,2,2,112,4,198|36|520|288|752|507|735|622|746|383,507
18229,394,0,1,1,2,73,3,770|265|646|143|771|536|698|200|717|789,265
18230,190,3,3,0,4,70,2,625|235|257|507|57|658|334|486|516|691,516
18231,24,2,0,1,5,38,2,5|193|66|777|334|202|89|570|234|515,66
18232,134,2,2,2,8,70,3,120|513|398|714|501|787|343|130|466|756,343
18233,195,2,1,2,4,37,3,581|554|122|43|270|714|335|70|143|15,122
18234,135,1,2,2,1,13,3,148|280|23|213|562|249|723|589|759|512,512
18235,169,0,1,2,9,38,3,444|520|162|433|408|571|521|428|488|554,488
18236,54,1,0,0,8,51,0,260|383|718|705|704|625|125|724|505|82,724
18237,93,3,1,1,9,88,4,696|610|91|536|596|399|455|262|225|57,262
18238,110,1,2,1,9,80,1,283|752|692|362|51|454|157|712|110|773,51
18239,267,2,3,0,7,67,2,684|592|85|716|724|107|394|343|567|134,134
18240,136,4,3,1,6,53,2,134|127|79|798|473|652|746|785|282|771,134
18241,303,3,2,0,3,66,2,537|325|111|446|766|750|677|542|254|329,766
18242,254,1,3,1,1,44,0,133|232|430|215|260|666|326|788|685|154,260
18243,262,1,3,2,3,73,0,103|31|405|8|217|598|252|505|15|115,15
18244,122,2,2,2,9,43,1,210|506|65|105|738|430|664|137|144|549,430
18245,346,2,3,2,1,75,4,786|402|105|303|56|40|214|235|349|382,105
18246,72,4,1,2,5,80,0,667|492|128|40|55|127|741|661|747|489,127
18247,259,5,0,1,9,75,0,546|569|99|134|648|680|322|434|200|113,113
18248,395,1,2,2,1,55,1,270|185|666|97|102|5|796|723|348|101,348
18249,201,1,3,0,5,107,4,621|505|363|486|477|582|698|437|66|713,698
18250,348,2,0,1,4,35,4,721|102|688|136|140|291|146|674|28|267,140
18251,50,0,1,2,0,71,4,192|188|634|536|21|165|291|248|109|483,165
18252,314,4,3,2,1,11,4,341|638|398|372|23|610|103|362|81|313,638
18253,60,0,3,1,1,42,1,601|556|323|212|558|242|738|54|727|360,727
18254,241,1,2,2,0,54,0,667|112|795|377|364|538|699|371|16|268,268
18255,258,3,1,1,6,14,3,212|743|187|244|753|59|358|155|120|618,358
18256,66,3,3,2,5,67,3,57|195|359|559|454|52|150|360|590|458,52
18257,392,0,3,2,9,34,3,570|436|352|466|414|661|719|736|455|573,661
18258,171,1,1,1,1,52,1,91|121|534|763|745|167|174|213|713|225,213
18259,398,5,0,0,9,38,3,112|189|277|79|381|695|448|489|539|103,695
18260,150,3,3,2,5,68,3,131|72|310|671|49|13|423|244|228|360,310
18261,304,3,2,2,2,62,4,239|178|652|431|505|172|567|155|759|111,505
18262,2,5,0,2,3,48,1,539|219|351|166|248|707|6|726|394|520,351
18263,337,3,1,2,7,63,1,224|763|291|26|779|393|68|67|587|203,393
18264,376,4,1,2,7,3,3,759|384|775|691|543|642|784|83|172|377,642
18265,35,3,2,1,8,56,0,708|791|671|497|612|119|387|461|181|574,387
18266,321,0,0,0,4,99,1,124|487|321|763|340|136|50|158|587|662,587
18267,260,3,1,2,6,30,1,768|679|181|320|611|522|270|123|338|663,181
18268,203,4,3,2,2,99,0,470|356|52|738|387|405|251|108|181|218,52
18269,393,5,2,2,6,7,4,290|200|211|318|204|251|695|357|349|348,348
18270,81,4,3,2,1,114,2,666|606|261|799|469|752|633|735|320|74,666
18271,259,1,2,2,9,35,3,740|234|721|25|223|217|613|500|642|113,113
18272,66,4,0,2,2,53,1,698|625|418|468|361|409|326|181|320|182,181
18273,50,1,2,0,4,112,0,18|184|167|127|705|611|78|193|799|723,611
18274,313,1,0,2,4,5,0,148|150|110|272|725|174|311|528|410|672,174
18275,126,3,0,2,9,100,4,232|402|100|180|710|224|687|646|167|723,646
18276,288,5,0,0,1,95,0,172|244|178|423|741|25|785|355|15|123,15
18277,316,4,2,1,2,86,1,567|405|729|361|433|772|461|402|124|155,461
18278,282,0,1,0,6,6,1,127|243|624|768|658|252|652|610|645|258,258
18279,357,3,2,0,7,119,2,621|610|778|16|323|601|538|616|780|290,778
18280,80,3,2,0,9,100,4,749|379|516|748|70|507|658|16|221|49,70
18281,313,4,3,2,5,115,3,150|468|136|509|701|287|533|789|22|30,22
18282,318,3,2,1,7,32,0,516|455|252|660|581|719|221|752|535|5,221
18283,380,1,2,2,5,110,2,55|65|773|288|209|264|699|779|114|90,55
18284,92,0,3,2,7,87,4,155|484|626|372|488|313|257|319|405|795,372
18285,109,1,2,1,2,41,2,209|208|521|204|257|133|788|265|302|400,302
18286,296,4,1,0,9,71,1,64|45|727|15|176|767|91|579|554|277,277
18287,50,5,0,0,3,93,2,325|715|144|251|675|55|259|657|666|209,666
18288,65,1,0,2,3,54,3,211|646|3|783|557|580|610|289|220|30,783
18289,226,3,0,1,4,54,4,118|169|796|69|280|568|491|647|53|109,69
18290,130,0,1,2,5,30,4,176|473|421|74|250|130|527|97|668|678,97
18291,281,1,0,2,5,28,1,91|550|560|760|441|384|591|617|122|610,591
18292,277,2,3,2,1,55,3,3|249|374|121|656|261|34|43|516|338,249
18293,7,3,2,1,3,95,1,679|301|228|720|52|374|635|625|37|623,625
18294,339,4,3,2,2,70,0,739|669|754|567|799|314|469|373|265|0,469
18295,104,5,1,0,5,88,2,15|463|133|308|169|746|321|724|360|493,493
18296,192,5,3,0,2,90,0,148|635|687|662|555|394|209|185|788|686,209
18297,202,5,2,0,4,49,4,181|416|658|201|531|268|671|519|650|559,559
18298,378,0,2,2,2,51,0,548|387|214|95|428|41|343|342|777|584,387
18299,368,0,3,1,4,57,2,739|562|405|758|188|696|64|458|698|60,188
18300,160,0,1,2,9,2,0,340|111|73|797|4|61|452|47|554|266,61
18301,108,0,0,0,5,100,4,612|539|713|423|174|284|52|584|128|640,713
18302,97,3,1,1,3,8,2,612|668|598|702|432|698|701|144|248|304,702
18303,370,0,1,2,2,82,3,700|784|430|488|689|349|794|617|519|650,794
18304,372,1,2,0,7,105,1,467|609|617|530|790|598|535|616|409|634,634
18305,7,5,1,2,0,74,1,545|796|205|712|121|308|775|571|676|489,775
18306,213,3,1,0,3,38,0,410|161|146|799|671|661|55|378|634|366,366
18307,126,1,0,2,8,106,3,104|582|610|426|666|677|18|404|742|213,677
18308,357,3,3,2,2,68,1,488|656|619|439|665|194|167|383|92|113,167
18309,32,3,0,2,8,30,1,385|770|552|452|266|146|411|729|320|375,320
18310,250,5,0,2,8,99,2,740|124|213|299|6|642|58|610|476|111,610
18311,38,1,0,1,2,45,4,140|370|161|319|542|645|30|413|421|189,645
18312,383,4,1,1,9,93,2,134|72|397|252|690|629|262|251|261|699,134
18313,95,0,2,0,2,24,3,75|747|97|38|455|179|186|70|336|191,97
18314,338,4,3,1,2,114,2,552|310|102|184|656|85|761|642|543|404,543
18315,189,1,1,1,5,10,0,106|737|612|360|542|784|174|22|6|52,612
18316,362,5,2,2,6,104,2,299|661|275|56|222|748|582|775|247|574,222
18317,118,4,3,1,7,77,2,165|52|188|499|417|93|718|709|281|753,52
18318,237,1,1,2,9,13,4,340|239|309|186|155|488|375|26|481|689,239
18319,323,1,0,2,1,28,4,399|608|83|611|186|665|788|362|74|772,362
18320,355,0,0,0,7,7,0,727|448|184|26|79|374|545|362|127|182,545
18321,383,3,0,0,4,107,1,70|22|260|535|200|121|221|389|586|110,70
18322,153,4,3,1,5,63,1,527|660|222|718|38|295|524|382|265|594,265
18323,192,5,2,1,8,36,2,154|488|440|288|57|635|406|767|204|366,57
18324,286,5,0,0,7,88,1,305|594|502|416|467|686|192|131|514|458,686
18325,172,3,2,0,0,80,3,46|725|348|16|672|759|287|795|471|629,795
18326,75,2,1,0,5,111,0,304|135|787|554|795|55|143|767|415|419,304
18327,71,2,1,2,9,105,0,41|367|465|549|617|548|224|143|83|571,548
18328,142,1,1,1,9,100,4,598|539|294|288|379|360|532|341|434|630,598
18329,11,5,2,2,8,49,4,363|21|551|73|13|199|157|649|322|224,73
18330,97,1,0,2,0,73,2,124|277|235|557|221|716|209|411|765|56,765
18331,329,2,1,2,2,37,1,89|185|364|481|530|556|650|100|163|334,185
18332,175,5,1,1,0,40,3,108|71|448|598|233|514|656|154|374|265,265
18333,319,2,1,2,8,98,2,358|742|670|314|94|522|246|166|503|689,314
18334,26,5,0,1,7,72,3,554|85|542|576|91|277|196|423|81|565,277
18335,43,3,1,2,2,31,1,38|616|154|586|261|47|58|5|770|111,261
18336,234,3,1,0,9,98,2,509|397|363|342|577|784|85|686|718|275,686
18337,238,4,3,2,1,76,1,678|432|536|625|364|351|777|422|525|647,351
18338,134,4,3,2,1,53,1,171|673|433|441|260|554|405|293|137|402,433
18339,232,0,3,1,1,63,0,368|18|655|76|666|756|604|143|471|122,143
18340,244,4,2,0,7,69,4,523|396|594|213|256|230|3|672|252|576,3
18341,163,1,1,0,7,53,1,238|250|749|430|421|582|126|291|622|233,238
18342,186,0,0,2,2,14,2,681|142|754|752|265|83|274|563|65|704,681
18343,394,1,3,2,8,112,0,358|380|237|16|542|36|788|467|52|405,52
18344,199,0,1,0,4,108,0,307|186|136|189|252|740|640|675|721|519,252
18345,103,2,1,0,5,22,2,514|636|174|220|766|138|663|404|75|739,514
18346,197,2,0,0,5,42,4,182|70|266|584|167|661|654|39|776|146,266
18347,150,4,2,0,3,40,0,11|661|417|313|409|458|462|783|124|395,11
18348,208,1,3,2,3,22,2,732|654|462|160|239|490|746|474|579|547,490
18349,360,4,0,2,6,7,2,473|356|97|726|46|189|763|571|482|757,473
18350,296,1,3,0,8,55,3,439|401|621|197|40|503|270|414|647|214,503
18351,342,4,1,1,6,4,1,188|327|138|517|567|16|19|190|798|394,188
18352,102,0,1,1,8,100,2,44|478|59|714|671|134|620|698|371|194,698
18353,265,5,2,2,8,101,4,19|509|155|575|18|143|320|493|307|335,18
18354,267,2,1,1,5,113,4,658|192|736|472|759|707|127|494|357|358,192
18355,160,5,0,1,6,15,2,201|498|212|464|713|120|320|408|92|675,713
18356,299,1,0,1,7,25,3,358|677|578|582|799|608|506|249|691|772,691
18357,307,5,3,2,2,120,3,619|113|73|171|286|477|542|556|431|362,619
18358,274,0,3,0,0,58,2,138|607|261|22|798|257|63|503|514|449,514
18359,232,0,3,1,2,92,4,652|71|668|434|573|202|525|184|67|771,771
18360,107,4,3,1,5,85,0,351|299|156|288|460|538|453|524|173|500,288
18361,381,4,0,0,4,55,2,139|712|568|405|662|467|41|570|702|252,41
18362,158,3,2,1,8,113,0,129|776|545|567|735|698|767|505|559|434,698
18363,345,1,3,2,1,59,2,683|488|557|624|418|798|504|387|147|460,488
18364,80,4,2,2,7,20,3,601|750|507|70|481|247|644|126|221|792,221
18365,390,4,2,2,7,2,0,16|24|587|629|57|757|767|329|725|415,57
18366,18,5,2,0,5,112,0,383|45|495|4|288|460|788|202|638|469,202
18367,44,3,1,2,3,113,0,47|110|426|342|121|774|430|410|570|350,430
18368,377,3,3,1,2,114,4,283|721|657|73|99|372|573|434|58|55,73
18369,324,1,1,0,3,43,4,391|216|133|399|541|789|466|586|694|522,399
18370,100,3,2,1,8,36,0,128|112|188|90|482|354|778|176|232|508,354
18371,64,4,0,0,0,118,1,361|182|4|539|660|535|100|452|333|322,452
18372,103,0,3,0,9,17,1,1|777|610|242|523|629|618|81|798|341,610
18373,355,2,3,0,0,76,4,655|478|69|257|262|362|3|725|313|471,471
18374,258,1,3,1,7,22,0,796|15|612|619|527|508|85|787|721|84,15
18375,216,5,0,1,6,17,2,222|521|479|281|436|678|477|768|36|285,678
18376,42,3,3,2,8,57,2,683|408|485|67|236|422|691|540|372|763,540
18377,66,3,2,1,1,74,3,65|771|268|64|167|235|313|22|737|210,167
18378,262,0,0,2,8,111,4,551|576|730|771|408|81|577|304|362|504,576
18379,234,2,1,2,6,6,0,359|198|670|721|140|104|543|276|284|488,140
18380,73,1,1,2,1,24,2,647|75|590|520|429|289|793|677|134|503,503
18381,325,3,1,0,0,107,4,486|549|789|4|399|107|706|49|137|712,706
18382,262,0,1,1,2,6,2,112|185|325|783|231|62|54|57|609|763,54
18383,139,4,2,1,3,49,0,696|127|207|622|624|351|667|38|350|578,38
18384,255,5,0,2,0,4,3,105|209|216|797|786|661|98|641|57|629,57
18385,356,1,1,1,7,38,0,137|501|245|171|493|510|546|158|108|83,546
18386,332,3,3,1,1,101,2,91|137|97|466|639|273|207|130|789|122,130
18387,169,1,1,2,9,35,2,193|36|339|189|419|378|571|412|730|162,412
18388,358,5,1,2,4,2,4,339|282|73|514|57|65|240|658|551|299,57
18389,28,1,2,1,2,33,4,755|273|266|207|184|326|10|624|0|532,624
18390,50,1,1,2,7,116,1,67|624|52|208|71|706|716|179|691|605,52
18391,27,3,0,0,4,76,0,41|330|254|143|794|613|573|65|478|61,330
18392,131,3,3,1,7,23,2,414|139|310|730|209|298|146|268|410|516,139
18393,132,5,3,0,9,56,1,584|212|479|364|477|422|571|147|468|36,479
18394,366,3,0,1,3,51,0,173|415|429|157|293|735|514|614|685|409,415
18395,180,0,3,1,8,37,0,513|661|425|226|22|727|308|707|300|709,300
18396,320,2,3,2,6,17,0,501|291|196|109|298|596|404|270|729|163,109
18397,255,1,3,0,7,62,3,238|401|165|289|341|279|781|274|106|561,238
18398,255,1,3,1,3,63,4,690|352|23|795|301|533|798|348|306|561,533
18399,37,1,1,1,6,89,0,534|167|288|677|44|420|249|742|138|687,687
18400,370,4,2,2,9,68,4,20|518|549|698|324|419|784|237|157|343,698
18401,18,1,3,2,2,97,2,624|612|721|370|381|638|559|551|84|685,612
18402,343,0,1,2,7,52,4,715|673|8|433|134|649|170|85|338|150,715
18403,162,2,2,2,6,103,4,762|752|420|63|159|221|430|366|164|302,366
18404,247,1,3,2,7,72,1,533|145|345|378|25|4|439|288|22|95,439
18405,334,3,3,1,8,55,4,369|216|301|134|506|649|778|371|248|695,134
18406,340,0,0,0,2,110,1,241|178|264|247|297|433|787|670|415|770,770
18407,267,3,1,0,8,66,4,713|215|360|342|312|673|198|40|698|650,698
18408,242,0,3,2,6,95,2,233|187|285|340|488|25|261|262|307|790,340
18409,339,1,3,1,4,83,3,388|684|430|666|52|698|744|512|211|662,430
18410,384,5,2,2,4,53,4,45|22|585|300|767|138|67|111|249|66,138
18411,388,5,1,1,5,61,0,245|749|410|261|351|563|242|327|704|703,351
18412,12,2,0,0,8,3,2,743|274|297|492|759|402|725|535|194|701,402
18413,193,3,0,0,6,28,0,646|179|37|298|158|319|605|206|678|484,298
18414,238,5,3,0,0,96,0,635|586|551|8|602|363|144|388|29|776,586
18415,43,3,3,1,1,37,0,724|384|400|695|167|526|351|270|379|407,351
18416,108,3,0,1,7,56,1,700|503|616|310|339|738|19|21|704|422,19
18417,208,5,1,1,4,84,3,654|641|313|264|675|794|775|308|769|755,308
18418,321,3,1,2,4,117,1,486|327|183|258|505|622|255|598|48|709,327
18419,87,3,2,0,6,100,1,126|696|122|64|41|120|111|192|88|343,41
18420,313,4,2,2,3,21,2,266|150|748|610|172|28|450|448|563|80,80
18421,112,4,1,1,3,8,0,500|276|419|322|54|795|229|746|116|307,307
18422,116,2,1,2,6,17,4,36|624|352|293|18|218|52|508|688|252,52
18423,334,4,2,1,5,81,2,383|478|221|795|618|362|228|514|391|430,228
18424,97,5,0,2,1,117,1,721|428|0|570|302|497|336|276|110|310,302
18425,71,0,1,1,1,14,1,23|493|174|514|571|45|686|515|465|17,686
18426,29,4,0,2,4,46,3,3|170|302|783|559|489|284|213|486|447,170
18427,75,4,3,0,6,103,4,599|508|638|662|277|289|343|636|723|360,277
18428,177,2,3,1,8,35,4,151|612|796|370|346|681|633|770|734|142,633
18429,219,3,1,0,9,85,3,531|90|576|295|424|193|249|522|36|793,522
18430,392,5,3,0,4,41,1,329|336|681|706|713|554|403|107|430|143,713
18431,85,0,1,1,4,100,2,332|473|525|724|166|488|570|734|490|482,488
18432,203,3,0,0,6,87,1,416|279|118|546|740|478|741|29|540|257,416
18433,133,3,2,2,9,109,0,131|22|123|86|635|193|128|269|405|28,123
18434,39,2,0,2,5,8,1,599|539|632|618|551|134|311|431|537|227,618
18435,120,3,3,2,9,77,3,120|597|479|89|514|329|249|409|372|546,89
18436,209,4,2,0,1,14,0,133|320|146|717|5|476|73|598|497|784,320
18437,343,3,0,2,3,82,2,540|240|69|231|178|796|182|659|798|172,540
18438,140,3,1,1,2,46,0,671|527|58|307|350|52|67|97|659|482,97
18439,164,5,0,2,5,77,3,553|25|386|249|560|2|712|368|613|551,368
18440,363,1,0,1,9,42,2,663|167|39|488|622|420|656|477|359|596,477
18441,345,3,3,2,9,71,3,367|372|166|297|524|624|640|693|265|155,372
18442,225,1,2,1,9,82,1,397|100|336|787|532|247|439|127|676|176,247
18443,128,3,1,2,0,96,1,236|533|152|708|14|21|659|649|714|332,236
18444,399,0,3,0,2,90,4,25|455|34|656|591|313|727|794|538|308,656
18445,135,4,3,1,7,94,4,37|294|658|488|682|606|504|311|375|496,375
18446,27,1,3,1,4,7,0,686|398|502|109|465|480|543|65|789|597,543
18447,285,5,1,2,5,117,0,531|591|441|132|787|590|485|698|49|243,698
18448,56,2,1,1,1,116,4,310|202|719|357|420|475|661|187|786|514,357
18449,76,4,3,2,5,109,4,576|360|599|721|308|582|379|294|473|757,473
18450,97,4,1,2,0,10,0,316|776|136|486|29|287|507|504|742|430,507
18451,214,0,0,1,5,67,3,614|169|168|295|27|619|39|739|4|453,169
18452,171,0,1,0,0,6,1,614|339|413|550|67|198|209|51|189|559,209
18453,321,4,2,2,4,114,3,687|657|3|12|265|249|273|473|659|233,3
18454,287,4,2,0,8,53,4,769|289|403|348|129|61|62|516|703|268,516
18455,394,0,2,2,6,80,0,657|215|567|545|52|225|289|709|131|493,52
18456,180,5,1,2,0,36,4,188|691|56|47|182|244|596|749|778|194,244
18457,53,2,3,2,8,68,1,194|178|25|773|52|370|294|320|654|467,52
18458,201,5,1,1,6,37,4,181|123|735|645|434|378|222|455|288|431,181
18459,287,2,1,0,5,101,4,594|55|513|239|526|178|104|670|200|610,55
18460,237,1,3,2,8,14,3,29|391|408|372|169|251|212|638|586|566,372
18461,64,0,2,2,7,70,4,342|85|512|166|42|331|134|737|291|315,134
18462,151,2,3,0,8,13,4,468|335|605|270|788|313|302|143|741|450,302
18463,101,1,3,2,4,74,2,604|394|250|32|1|78|562|296|265|551,32
18464,233,2,0,0,8,107,2,376|233|498|617|476|697|713|368|316|91,697
18465,49,1,0,0,2,110,3,55|32|108|196|427|194|497|625|262|118,262
18466,90,0,1,2,2,106,2,546|362|372|496|216|233|365|489|530|720,362
18467,303,5,3,1,2,76,4,507|166|664|700|554|120|543|409|475|609,554
18468,324,5,3,1,9,74,3,506|642|167|181|698|307|554|751|73|243,73
18469,47,0,2,2,5,32,0,379|410|266|325|27|171|221|67|736|57,266
18470,172,2,3,1,3,43,3,423|34|475|376|569|184|159|521|254|370,569
18471,330,0,0,1,2,103,3,138|476|514|681|36|724|375|159|586|289,724
18472,353,0,3,0,7,71,1,335|472|765|164|442|294|708|246|201|119,119
18473,275,1,0,2,7,24,1,73|13|624|53|169|40|637|464|354|235,40
18474,231,2,3,2,4,80,3,559|128|131|406|502|402|759|387|399|348,387
18475,259,5,2,1,4,118,4,390|357|504|398|155|563|146|546|634|223,546
18476,202,5,1,0,6,41,2,428|554|658|171|127|58|719|2|87|634,634
